seed:  (7864670326704205757, (9774225039439198724, 11860569340665586898, 8040042406299759666, 1636250655976056081), 4862335891168454321, 8432813931159819354)
seed:  (2418185304098406409, (4697601261116450240, 14273483551171684637, 14313821838025431155, 6981102895683764111), 4610770377095188696, 10325718445952612065)
seed:  (6943333114567611905, (9281118032108391871, 11110847004400772716, 7954898357354323051, 15814711564343286518), 4468543060984231700, 1101144983684219218)
seed:  (16551401955578102060, (12855355334477559083, 2926482726800845346, 9003929945237392890, 1848041308935589112), 8137407666380261089, 17492353033842127517)
seed:  (15177592421860563310, (4020672468856080476, 11921677825105066748, 8226542503415600734, 1938698627478755196), 11272298767906555176, 15605652192998356933)
seed:  (16503469020803424321, (3793554921165800085, 17491007804854273503, 14964026223986115757, 14963354641144943321), 16813744124704627290, 12899730057160200764)
seed:  (17481866664771911021, (8871492041831726601, 7194461861235080948, 4208341869875785398, 11937352859538031564), 17228750285942832184, 4000575724266120035)
seed:  (15096037310634998040, (15580834159090753193, 15592810729744128545, 8727000804109748593, 3969069611496799452), 13590683361865211755, 17886769203046037244)
seed:  (13585647351190815762, (14451020518023782661, 13923905894562442064, 4776670573791790571, 14658157324826277888), 8203908322176778530, 8519271060178568038)
seed:  (15363488591347842314, (17148861197327092830, 12923767021119132250, 6201318734969635591, 3127874328028038525), 1403958564904356068, 1318979910977036616)
seed:  (56468787428347255, (18175887728328660341, 15082468795839947874, 1673110874881094414, 17974840850236161375), 16189031109139265735, 16741343662739865238)
seed:  (877685046298049541, (4463064604137479805, 6385729380224921962, 7789424260278369004, 11397843614181801544), 9786517458457248116, 94971277302328985)
seed:  (11580652390336484726, (17000403659076032589, 2861033860818653963, 10468206391255674243, 968699879700035564), 10286143033389227420, 8510223299585289568)
seed:  (11152640102815712231, (11938369756001516873, 9896906234284631264, 8720095205652705186, 2434985505942298664), 16148930737993553365, 607802548122293014)
seed:  (14587242673520697094, (17851056625794562503, 12439989886919928336, 4503297654521397025, 13114808526284384539), 4035753566298657881, 15164597032195723383)
seed:  (14152671018787676646, (8389495931700088422, 3452590689638761529, 8360536003421433325, 17074566458063485326), 15733088422466277753, 1583717388454994249)
seed:  (15997674545810433343, (3173138250458429642, 14016723074865109752, 8377035813748681814, 16532645079839879233), 15814032907103424157, 18362863759293414221)
seed:  (16579613209884835946, (18387987575717110786, 13430494166084779264, 16257663283736069619, 11558463379601562023), 5182263892526130676, 9233925836113058969)
seed:  (17180330713847421265, (5204969867520682031, 11687729907559966183, 10551968183389663574, 15565108572857889951), 9394206639890564010, 13816651011424119660)
seed:  (7167133608920023670, (7623432631974356094, 16252679132514568387, 13253537867120513936, 615772364515118637), 13004848140300380183, 16677283747120051575)
seed:  (2009794789322470242, (1567461002372703777, 1658530224290421030, 1457522309531064812, 14892902947925050031), 2430545993525755749, 5712530438846097017)
seed:  (15664903420989691482, (12935997507902450281, 1324108794271116595, 12936772530640694828, 2400624182021013615), 11110556022286636935, 1480521020892987662)
seed:  (12888920585892962988, (1251518579933628556, 6416653514661855203, 2834706887550456824, 6150629793012909243), 7609738545870146947, 13256479696090317597)
seed:  (2511308615970738032, (15579980897100852573, 12420230707226575895, 16629696137054716607, 15109048158878777748), 93108112419072548, 11616915042440374923)
seed:  (12102389836731325572, (13500417085667698870, 9382147557374621158, 7969238608667546083, 3948746633779662624), 11072214962545662391, 9316100382830443023)
seed:  (4328150944631199281, (13500475163736355841, 1295144601110188924, 630754476510154543, 4439474103283531421), 3007425822026522107, 14013070284469529300)
seed:  (9900532662581457491, (899228351559074773, 6404281288987134255, 6713250066256872803, 13801490497055764988), 3637639039989792601, 7250248566599575027)
seed:  (15764764796552271339, (12583475949050281983, 2139854577351242770, 7984438659492913016, 7463309609142136397), 8271510997431310485, 6257067798374672179)
seed:  (9364758255557766914, (6085901348534134721, 1693609140822137075, 271972120387231818, 8443574271401950524), 15477577465436910248, 7435277021806520203)
seed:  (356659115438979709, (13741452191397453139, 11489581921683043181, 16436834127634837425, 17281131653778708314), 3356313370515429749, 1600429529218075688)
seed:  (10521882732667664247, (13020303286302714952, 7020334562371609221, 2366434545561303561, 10302948899559618620), 10182460263689568873, 13865801121605823401)
seed:  (10441995768379940690, (10830871376222189805, 17979762891886434753, 8617832042684440165, 1371660227055347454), 9539677532299382801, 4386616294460275185)
seed:  (17973867432825242016, (648577286334197534, 11842834871220963751, 4830763169404251442, 1322000665559825183), 4314599271674546553, 12084058447682034210)
seed:  (12408683278127835767, (7194122011904165518, 7984356747062128417, 11367730583709343886, 3531188491585145700), 4926512981886963862, 8261239917158765493)
seed:  (6062609977646289644, (12684249165684477417, 14196214149150780426, 12786974298828795967, 12649297069795630981), 1701080418064529235, 3764807173449169846)
seed:  (17403222108348154339, (3639991505431798538, 2959498516112995126, 8961531750659924439, 4204621012781012774), 9590198691423379484, 5301485352692190664)
seed:  (11488780273774221808, (24084877730402293, 12303179851988058092, 849881912017012197, 5148158572340047088), 11134807859927713716, 8910903722248585761)
seed:  (10238231780102028986, (16857446734803718244, 7398273587104964587, 3072386698190384725, 16689800515418661862), 3906712263481879727, 171723736673837256)
seed:  (7517177589589943388, (13451898015119055236, 17516740558748666417, 7114695251874103461, 17121019958766908229), 2177252410147611501, 17436576642059595274)
seed:  (17959833996779279146, (500198978544630236, 10742092403402650119, 1386259799229941954, 1169586173802630077), 14541716367139780399, 4832514273509824879)
seed:  (12103040864298110247, (431033645902738665, 787533014250170708, 12280947874397443195, 15446459113795386458), 16017420300286178900, 4589760918727259403)
seed:  (7887041339210644003, (18170559931575872310, 1671305076591268584, 16739768828746017632, 314780394243667902), 8270967209930811314, 14435903470987584881)
seed:  (1744215659085366641, (8033847700705326650, 18376521634994834921, 5463435891776834821, 8877397008522225880), 11527498204716857750, 13044349366657462999)
seed:  (9670032496773625914, (8248939415129597109, 15747209575972272235, 13967248588556688111, 13514213461767715930), 13345688843825011077, 8254085602549091964)
seed:  (12127983497084926582, (976141446953086943, 4952257467806639861, 3088277500761284867, 10807526654476710888), 11930742970227404279, 18238534191885595264)
seed:  (5894840017035479166, (8122451266687681294, 1264803817264652680, 15191953121369624767, 10466810098483098924), 2811783889871840231, 8776342693863998790)
seed:  (13328124705903518954, (15119491295965647163, 8154912618153551727, 3232345922441534524, 371592222428461772), 3695541748540627433, 15777710209508900680)
seed:  (5125265040332383683, (3666861354718334986, 13942024873032637230, 5784441585605324624, 8141773797912914557), 18306779341498194229, 7123944271720352799)
seed:  (14582184748177595508, (933160658665359313, 1274038832826808865, 4913639298858667384, 13770656083359671853), 16654235177802189923, 8150276387136893538)
seed:  (12497799551896472529, (8454433467880659465, 12712487818458108515, 3975378281329615215, 13439770395018058417), 15447878301995375707, 11174296452190045087)
seed:  (2471087519921085402, (5710527874914749612, 712335130324644569, 2594753201063952275, 10074494585169432572), 3317470103399014624, 12783042991686419412)
seed:  (12102950601011116456, (2048511024270871538, 15277345565841923835, 17075878459278964227, 15778868527269597402), 4889300907709899665, 13102866188356246326)
seed:  (8496535191249063172, (16310500894057071711, 8519310258521167846, 11769876168619070586, 4348123741336729415), 10485495791499925336, 8867168315518795387)
seed:  (8049603940385304147, (4289039332809651378, 14139188002131479104, 5824812881259010873, 3537128166418807992), 9896454538407656205, 15204116435141632523)
seed:  (3424066964652755882, (13912557034059837503, 12319523251669799753, 15197474333355754577, 12479029674192912221), 2866131412647472050, 5884980475215523473)
seed:  (10199739441832238184, (961644325790979834, 9844433795803084368, 5148546226420515376, 13913795573385298103), 12363150536773910650, 1250438391967006342)
seed:  (8656981234538085930, (2309837269960565190, 7661406209674233191, 9188203590480681930, 7622867988592912719), 16306769630429796642, 4360769888919421417)
seed:  (7794136950896346366, (14118212851771365050, 6718356986901929590, 13744671965915207850, 9096977751432630869), 8489504120693131226, 15085546640472173573)
seed:  (14513854643657320576, (141418722197329400, 18199291463300173544, 11494076713230998787, 15281944575254565701), 10481518119946980860, 7360832593112547461)
seed:  (15070044843225023404, (3938801418355031032, 15043510931258730507, 5147754056668004308, 1065777528645379846), 2407338279931783832, 8144164358188232728)
seed:  (5513925307574958518, (454027676950254483, 10643843925843931959, 3137187342711547146, 18305627293222801215), 10925335248461290654, 8692919585276538326)
seed:  (7510335474083937228, (14439382668960669568, 17264348838047310540, 14594159598034279986, 16326846378004717372), 748968634878782350, 11119043586048146331)
seed:  (13797106926524753992, (11885067421946991715, 7337447393695810017, 9766953112193331812, 6787383126361645778), 13559474091939233442, 14827526511729959491)
seed:  (405904590522544014, (2874587516161026065, 15684056047776367303, 4224730485486562846, 11027400472659974641), 147681519228327621, 14057369690128820208)
seed:  (17969153016493028091, (3576797290365369199, 12648812063412610953, 3660535489665633284, 7094212579189763494), 2231113042374574327, 13134588836676589003)
seed:  (7084928411448128830, (11718316779105939327, 6999625374651944679, 2227601737092650469, 18173420875289377177), 1323789623199468234, 9482095843096759630)
seed:  (17704412326298534196, (13305467971017850907, 3224573508962081507, 7306204847595057591, 11445194699627906508), 4503646598259458222, 8897771961287431807)
seed:  (3522537541390354717, (6505622219805888096, 10772260144739811964, 15829519333773217455, 18322252316378064330), 13211135623159961257, 14807366409338389134)
seed:  (17197248526418623055, (10821235410074681151, 5411168771814904008, 10316744118816886962, 9446883629061969380), 11283062016532332091, 17154794632355866892)
seed:  (1320519290408357685, (339938317208684840, 10582112802727182500, 1174829795561761230, 16412995729549730585), 294346726217207568, 11932798400191918789)
seed:  (2173891248813655658, (1332554674028889749, 12798033765562052284, 3195104702778528844, 7563331372209380965), 13423511001447287757, 5906308695266247970)
seed:  (16163443815743152902, (15933785951987990435, 10871135737113672024, 11530729138371277329, 16716035319912434989), 4672161233552914065, 6650675064214428613)
seed:  (949790896802332695, (16232768741617893249, 14279643199312688646, 2655755876173407141, 8117463683768630963), 17208279522522684101, 14087458421982897787)
seed:  (13117319667478310772, (13491296812353894099, 12778908670750126747, 11884897871264053315, 1285580749526918820), 15072995954198594060, 5874732886674228875)
seed:  (13578939289897363853, (452336006320902789, 1045418223097926956, 7387296916228779425, 12203481779806179787), 15200378323676078274, 1454798724914538875)
seed:  (13103983290889836383, (3658580629046222754, 7572992963956367997, 16530702070382616453, 715952998175818096), 8119250238611664614, 4393305693216572923)
seed:  (2772393359962315612, (3934627246917073063, 12313817749415138803, 12007736218633370500, 11991537484755302486), 8272431219434033826, 5910055306570967321)
seed:  (5921548552347176774, (70533299294075664, 15356309984990652637, 2314361543598147777, 13432173742201126285), 8447856139831170720, 12457333703060520097)
seed:  (8473932556766767362, (3481419107905335106, 17901117559474672047, 9561630194669721528, 14092972548712121428), 3361042100422391366, 12713295076143242371)
seed:  (16944571901353906549, (5795758201953783468, 14473934169075118919, 17918371839572748097, 2059267427132994040), 6969028557332655100, 2907909470846998206)
seed:  (16117418504910066437, (15307188745468940176, 4865684202997167587, 10647640605660223261, 5013112018769414889), 14704803035150022649, 9996003021309011543)
