seed:  (5893879839083134140, (395054877979481288, 17721252451504259320, 15011685343567623088, 3411179741921706837), 17764713423519023678, 11144239568805043902)
seed:  (10878812511749755554, (17725791998317101153, 12054724435442736643, 3156062034491890012, 6988815296873258724), 5079285479301670404, 16221381827885151644)
seed:  (12180115489929462317, (15549879132923052083, 9893905282221134112, 17979448110866158680, 2345236163768124653), 4244502519899060546, 10006472881610234427)
seed:  (4523907634529089988, (15578151403622766872, 14166169311365727411, 14181769652056675159, 11583805851056798584), 5133369017748775763, 1539792435891294915)
seed:  (9808315851370893547, (11944397935252577108, 4551155468420024051, 11686736066224532893, 18237932932917655699), 15869053879264067443, 1194805550783849729)
seed:  (13469154803016689898, (645698000461391686, 4877833780054564244, 12447825769290929936, 8142057480454938720), 15480078546861525225, 6824267776594600339)
seed:  (10355261617089850661, (15494733617580423489, 1351294646219452274, 5595110019813286740, 6462756482912034335), 462058325804547932, 3880035360596738238)
seed:  (5729065860944449382, (14717573403093116558, 2286792360028444816, 8750393025853732838, 8896950688335631966), 16485132285561093022, 5718101824003438085)
seed:  (13228062075196311702, (12347990583508703711, 7608158236670376113, 9578171599631849788, 7196291970947345664), 6233781423113745540, 5268931887199659076)
seed:  (11772395266556336249, (15790149061322275377, 190063485206587173, 15980680065427876521, 14448224657884064546), 3857964307916066202, 8734715162881475228)
seed:  (3994744474342843560, (5481510616700272480, 1925210742778216341, 18334202368100587159, 548164921961766676), 13798707535276237172, 3493618846185874339)
seed:  (16191480021436045818, (10222406152487733058, 5051178628900335072, 16432659195110299542, 4882884480497392780), 1446518350767172597, 13350063792655716601)
seed:  (17932228755078761597, (3588120741274260629, 15893129449049808174, 17919791834130186694, 15439186680567762680), 12773110738165712752, 10965282003550808202)
seed:  (6715890684209437381, (9586298423928229431, 14868030552465314499, 3418716490793201819, 9795726580694025810), 9632361261205913328, 8959428571952954006)
seed:  (16945004442584409488, (10561470033103521647, 3686996039072250058, 7818948133272732479, 5645649578250003094), 9206115864988293666, 17408980197076267106)
seed:  (17325317517132117403, (18082599733309869308, 12901532020518315291, 4602510863155905035, 8212169098209772637), 10787950893870622570, 12522215377737571256)
seed:  (18344105921430282596, (8754979809727232581, 1156517930121486918, 1276268076235420497, 5719515736881320374), 14882621287083210026, 6815068439468431347)
seed:  (9572513934668250445, (7851867985565293888, 13559199842773709069, 8186931545166183174, 5675995561298600929), 4632022200561155167, 10642907584304514616)
seed:  (196523696818997347, (6397804442435012659, 10857281876004697015, 17446680195222658515, 8824679592539665747), 10219197189284701485, 16583188960438069865)
seed:  (13547330287678977041, (3491785355662835393, 16447866781444567345, 3343421510533638740, 11867662420446657983), 15164768242727700740, 6936268491583802004)
seed:  (6700493794264093302, (5350048611779518857, 5991762931661386228, 4706438588976317709, 1864329994076789632), 5006829841892829565, 1167980644799833227)
seed:  (601177775111748894, (3067043807787421701, 7282678314598358930, 14012208942947304193, 16746774192889969360), 16649881282077081653, 6961429234781448239)
seed:  (15492796954444861227, (3494648695939315519, 6054017979014281097, 8083382910807069366, 748091576810584919), 5066696212419352624, 3890377303740909400)
seed:  (6845728137339911642, (3768492688002518084, 18367434925589780433, 9984572540680018195, 15315494103926560453), 2342418575507343893, 11468117119034124057)
seed:  (16521108223266577605, (16299267081383790673, 16941040143440613845, 7612809303803228457, 15635513312708128695), 6322870377824146483, 11987433284063226070)
seed:  (8317237854718443010, (8659027785682398882, 18399198011846246546, 2859088089850480822, 6619839440113264991), 3876906622102565388, 17353926007323559653)
seed:  (4615534575674684006, (8515254318758759842, 14577967003476082622, 4135074960727426428, 6532912724652259473), 3118869016642765684, 16495148039770120699)
seed:  (1972994411004120176, (14102582701112651591, 10478145030625732359, 14548864831317204997, 2915519423407652092), 3400323180862426968, 4930813389208756739)
seed:  (13609965970702487677, (15190545917943486628, 17765101571879183794, 17109144166307995344, 10108627441153054495), 15579419916993357947, 4905560025255038491)
